Usage,Image name,neutral,happiness,surprise,sadness,anger,disgust,fear,contempt,unknown,NF
Training,fer0022457.png,0,0,1,0,9,0,0,0,0,0
Training,fer0022458.png,0,0,0,0,10,0,0,0,0,0
Training,fer0022459.png,5,5,0,0,0,0,0,0,0,0
Training,fer0022460.png,0,0,9,0,0,0,1,0,0,0
Training,fer0022461.png,2,0,0,1,0,0,7,0,0,0
Training,fer0022462.png,0,0,5,1,0,0,3,0,1,0
Training,fer0022463.png,0,5,0,1,0,0,0,2,2,0
Training,fer0022464.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022465.png,0,0,0,0,10,0,0,0,0,0
Training,fer0022466.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022467.png,0,0,9,1,0,0,0,0,0,0
Training,fer0022468.png,4,5,0,0,0,0,0,0,1,0
Training,fer0022469.png,5,0,1,3,0,0,0,0,1,0
Training,fer0022470.png,1,9,0,0,0,0,0,0,0,0
Training,fer0022471.png,1,0,5,1,0,0,2,0,1,0
Training,fer0022472.png,1,9,0,0,0,0,0,0,0,0
Training,fer0022473.png,9,0,0,0,0,1,0,0,0,0
Training,fer0022474.png,1,6,0,0,0,2,0,0,1,0
Training,fer0022475.png,0,0,0,9,0,0,0,0,1,0
Training,fer0022476.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022477.png,4,0,0,6,0,0,0,0,0,0
Training,fer0022478.png,3,0,1,3,0,0,0,0,3,0
Training,fer0022479.png,0,0,0,0,7,3,0,0,0,0
Training,fer0022480.png,3,0,5,0,0,0,2,0,0,0
Training,fer0022481.png,7,0,0,3,0,0,0,0,0,0
Training,fer0022482.png,1,6,3,0,0,0,0,0,0,0
Training,fer0022483.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022484.png,6,0,4,0,0,0,0,0,0,0
Training,fer0022485.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022486.png,5,0,0,5,0,0,0,0,0,0
Training,fer0022487.png,0,8,2,0,0,0,0,0,0,0
Training,fer0022488.png,1,9,0,0,0,0,0,0,0,0
Training,fer0022489.png,9,1,0,0,0,0,0,0,0,0
Training,fer0022490.png,8,0,0,1,1,0,0,0,0,0
Training,fer0022491.png,3,0,4,0,0,0,2,0,1,0
Training,,0,0,0,0,0,0,0,0,0,10
Training,fer0022493.png,1,0,4,0,3,0,0,0,2,0
Training,fer0022494.png,2,0,0,8,0,0,0,0,0,0
Training,fer0022495.png,6,0,0,1,0,0,0,1,2,0
Training,fer0022496.png,0,0,3,0,5,0,2,0,0,0
Training,fer0022497.png,0,0,10,0,0,0,0,0,0,0
Training,fer0022498.png,1,4,0,1,0,0,0,4,0,0
Training,fer0022499.png,0,3,1,1,4,0,0,0,1,0
Training,fer0022500.png,1,0,0,8,0,0,0,0,1,0
Training,fer0022501.png,0,1,0,4,1,0,3,0,1,0
Training,fer0022502.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022503.png,6,0,0,3,0,0,0,0,1,0
Training,fer0022504.png,0,0,10,0,0,0,0,0,0,0
Training,fer0022505.png,9,0,0,1,0,0,0,0,0,0
Training,fer0022506.png,8,1,0,1,0,0,0,0,0,0
Training,fer0022507.png,0,6,1,0,3,0,0,0,0,0
Training,fer0022508.png,9,0,0,0,0,0,0,1,0,0
Training,fer0022509.png,8,1,0,1,0,0,0,0,0,0
Training,fer0022510.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022511.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022512.png,6,0,0,1,1,1,0,1,0,0
Training,fer0022513.png,5,0,0,1,3,0,0,0,1,0
Training,fer0022514.png,4,1,1,0,1,0,0,0,3,0
Training,fer0022515.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022516.png,2,8,0,0,0,0,0,0,0,0
Training,fer0022517.png,0,0,8,0,0,2,0,0,0,0
Training,fer0022518.png,7,0,0,1,0,0,0,1,1,0
Training,fer0022519.png,6,0,0,3,0,0,0,1,0,0
Training,fer0022520.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022521.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022522.png,0,0,10,0,0,0,0,0,0,0
Training,fer0022523.png,4,0,5,0,0,0,0,0,1,0
Training,fer0022524.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022525.png,7,0,2,0,0,0,0,0,1,0
Training,fer0022526.png,4,0,0,0,0,0,3,0,3,0
Training,fer0022527.png,1,9,0,0,0,0,0,0,0,0
Training,fer0022528.png,1,8,0,0,0,0,0,0,1,0
Training,fer0022529.png,6,0,0,3,0,0,0,0,1,0
Training,fer0022530.png,0,0,9,0,0,0,1,0,0,0
Training,fer0022531.png,4,0,0,6,0,0,0,0,0,0
Training,fer0022532.png,5,2,0,0,0,0,0,1,2,0
Training,fer0022533.png,2,0,0,7,0,0,1,0,0,0
Training,fer0022534.png,1,8,0,0,0,0,0,0,1,0
Training,fer0022535.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022536.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022537.png,4,1,0,3,1,0,0,0,1,0
Training,fer0022538.png,2,0,0,5,0,0,0,2,1,0
Training,fer0022539.png,6,0,0,2,0,0,0,0,2,0
Training,fer0022540.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022541.png,2,2,0,0,0,0,0,6,0,0
Training,fer0022542.png,0,8,2,0,0,0,0,0,0,0
Training,fer0022543.png,2,0,0,8,0,0,0,0,0,0
Training,fer0022544.png,4,0,0,3,0,0,0,1,2,0
Training,fer0022545.png,3,0,0,5,0,0,0,0,2,0
Training,fer0022546.png,0,9,0,0,0,0,0,0,1,0
Training,fer0022547.png,0,1,0,0,8,0,1,0,0,0
Training,fer0022548.png,1,0,8,0,0,0,1,0,0,0
Training,fer0022549.png,4,0,3,1,0,1,0,0,1,0
Training,fer0022550.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022551.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022552.png,1,9,0,0,0,0,0,0,0,0
Training,fer0022553.png,0,0,4,0,2,0,4,0,0,0
Training,fer0022554.png,3,7,0,0,0,0,0,0,0,0
Training,fer0022555.png,9,0,0,0,1,0,0,0,0,0
Training,fer0022556.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022557.png,2,0,8,0,0,0,0,0,0,0
Training,fer0022558.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022559.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022560.png,3,1,0,5,0,0,0,0,1,0
Training,fer0022561.png,2,0,0,8,0,0,0,0,0,0
Training,fer0022562.png,6,0,0,2,0,0,0,0,2,0
Training,fer0022563.png,1,0,0,3,5,0,0,0,1,0
Training,fer0022564.png,1,8,0,0,0,0,0,0,1,0
Training,fer0022565.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022566.png,5,4,0,1,0,0,0,0,0,0
Training,fer0022567.png,0,0,0,0,8,0,0,0,2,0
Training,fer0022568.png,4,0,0,3,0,1,0,0,2,0
Training,fer0022569.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022570.png,6,0,1,0,0,0,0,1,2,0
Training,fer0022571.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022572.png,1,0,0,7,0,2,0,0,0,0
Training,fer0022573.png,8,0,0,1,0,0,0,0,1,0
Training,fer0022574.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022575.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022576.png,1,1,0,8,0,0,0,0,0,0
Training,fer0022577.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022578.png,0,7,2,0,1,0,0,0,0,0
Training,fer0022579.png,6,0,0,3,0,0,0,0,1,0
Training,,0,0,0,0,0,0,0,0,0,10
Training,fer0022581.png,0,9,1,0,0,0,0,0,0,0
Training,fer0022582.png,2,0,5,0,0,0,1,0,2,0
Training,fer0022583.png,8,0,1,1,0,0,0,0,0,0
Training,fer0022584.png,7,2,0,0,0,0,0,0,1,0
Training,fer0022585.png,0,0,0,10,0,0,0,0,0,0
Training,fer0022586.png,6,0,2,1,0,0,1,0,0,0
Training,fer0022587.png,5,0,0,2,1,1,0,1,0,0
Training,fer0022588.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022589.png,4,0,0,4,1,0,0,0,1,0
Training,fer0022590.png,1,0,9,0,0,0,0,0,0,0
Training,fer0022591.png,0,5,5,0,0,0,0,0,0,0
Training,fer0022592.png,8,0,0,1,0,0,0,0,1,0
Training,fer0022593.png,4,0,1,2,0,0,0,0,3,0
Training,fer0022594.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022595.png,0,0,0,0,2,5,0,3,0,0
Training,fer0022596.png,0,4,2,0,2,0,0,0,2,0
Training,fer0022597.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022598.png,0,2,3,3,1,0,0,0,1,0
Training,fer0022599.png,1,1,0,0,0,0,0,8,0,0
Training,fer0022600.png,0,0,10,0,0,0,0,0,0,0
Training,fer0022601.png,1,0,3,1,0,1,3,0,1,0
Training,fer0022602.png,1,0,0,8,0,0,0,1,0,0
Training,fer0022603.png,0,9,0,0,0,0,0,0,1,0
Training,fer0022604.png,7,0,0,0,1,0,0,0,2,0
Training,fer0022605.png,1,9,0,0,0,0,0,0,0,0
Training,fer0022606.png,1,0,0,9,0,0,0,0,0,0
Training,fer0022607.png,6,2,0,1,0,0,0,0,1,0
Training,fer0022608.png,0,0,8,0,0,0,2,0,0,0
Training,fer0022609.png,9,0,0,0,0,0,0,0,1,0
Training,fer0022610.png,3,0,1,4,0,0,2,0,0,0
Training,fer0022611.png,8,0,1,1,0,0,0,0,0,0
Training,fer0022612.png,3,0,0,6,0,0,0,0,1,0
Training,fer0022613.png,9,0,0,0,0,0,0,0,0,1
Training,fer0022614.png,0,9,1,0,0,0,0,0,0,0
Training,fer0022615.png,6,0,0,2,0,0,2,0,0,0
Training,fer0022616.png,1,0,6,0,1,0,2,0,0,0
Training,fer0022617.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022618.png,5,0,0,4,1,0,0,0,0,0
Training,fer0022619.png,3,0,0,3,1,0,0,0,3,0
Training,fer0022620.png,0,0,2,0,7,0,0,0,1,0
Training,fer0022621.png,0,8,2,0,0,0,0,0,0,0
Training,fer0022622.png,1,0,7,0,0,0,1,0,1,0
Training,fer0022623.png,0,0,9,0,0,0,1,0,0,0
Training,fer0022624.png,1,0,0,0,9,0,0,0,0,0
Training,fer0022625.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022626.png,3,0,0,5,1,0,0,0,1,0
Training,fer0022627.png,0,0,1,0,8,1,0,0,0,0
Training,fer0022628.png,1,9,0,0,0,0,0,0,0,0
Training,fer0022629.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022630.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022631.png,0,1,0,9,0,0,0,0,0,0
Training,fer0022632.png,1,0,0,3,2,1,0,2,1,0
Training,fer0022633.png,6,0,0,3,0,0,0,0,1,0
Training,fer0022634.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022635.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022636.png,0,3,0,0,0,0,6,1,0,0
Training,fer0022637.png,0,0,0,0,3,7,0,0,0,0
Training,fer0022638.png,8,0,0,0,2,0,0,0,0,0
Training,fer0022639.png,0,1,0,0,8,0,0,0,1,0
Training,fer0022640.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022641.png,0,0,0,0,10,0,0,0,0,0
Training,fer0022642.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022643.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022644.png,8,0,0,2,0,0,0,0,0,0
Training,fer0022645.png,0,0,9,0,0,0,1,0,0,0
Training,fer0022646.png,4,0,0,4,2,0,0,0,0,0
Training,fer0022647.png,1,0,3,2,0,0,3,0,1,0
Training,fer0022648.png,0,0,8,1,0,0,1,0,0,0
Training,fer0022649.png,5,0,0,3,0,0,0,0,2,0
Training,fer0022650.png,1,0,0,1,5,1,0,2,0,0
Training,fer0022651.png,7,2,0,0,0,0,0,0,1,0
Training,fer0022652.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022653.png,3,6,0,0,0,0,0,0,1,0
Training,fer0022654.png,1,0,0,7,0,1,0,0,1,0
Training,fer0022655.png,1,2,0,3,0,2,0,0,2,0
Training,fer0022656.png,2,8,0,0,0,0,0,0,0,0
Training,fer0022657.png,4,0,0,4,0,0,0,0,2,0
Training,fer0022658.png,8,0,0,0,0,0,0,0,2,0
Training,fer0022659.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022660.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022661.png,1,9,0,0,0,0,0,0,0,0
Training,fer0022662.png,8,1,0,0,0,0,0,0,1,0
Training,fer0022663.png,0,0,9,0,0,0,1,0,0,0
Training,fer0022664.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022665.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022666.png,3,0,0,7,0,0,0,0,0,0
Training,fer0022667.png,7,1,0,1,0,0,0,0,1,0
Training,fer0022668.png,0,9,0,0,0,0,0,0,1,0
Training,fer0022669.png,0,0,5,0,0,0,2,0,3,0
Training,fer0022670.png,4,0,0,5,0,0,0,0,1,0
Training,fer0022671.png,0,0,4,0,5,0,1,0,0,0
Training,fer0022672.png,2,0,0,7,1,0,0,0,0,0
Training,fer0022673.png,1,0,5,0,1,0,1,0,2,0
Training,fer0022674.png,2,1,0,7,0,0,0,0,0,0
Training,fer0022675.png,1,0,2,0,7,0,0,0,0,0
Training,fer0022676.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022677.png,8,0,0,1,0,0,0,0,1,0
Training,fer0022678.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022679.png,0,8,2,0,0,0,0,0,0,0
Training,fer0022680.png,1,9,0,0,0,0,0,0,0,0
Training,fer0022681.png,0,1,1,0,2,2,0,0,4,0
Training,fer0022682.png,0,0,0,9,0,0,1,0,0,0
Training,fer0022683.png,6,0,3,0,0,0,1,0,0,0
Training,fer0022684.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022685.png,7,0,0,0,1,0,0,1,1,0
Training,fer0022686.png,3,0,0,7,0,0,0,0,0,0
Training,fer0022687.png,3,0,1,0,0,0,0,0,6,0
Training,fer0022688.png,2,0,0,0,3,2,0,2,1,0
Training,fer0022689.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022690.png,0,0,0,9,0,0,1,0,0,0
Training,fer0022691.png,3,0,0,1,5,0,0,0,1,0
Training,fer0022692.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022693.png,9,0,0,0,0,0,0,1,0,0
Training,fer0022694.png,2,0,0,6,0,0,0,0,2,0
Training,fer0022695.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022696.png,1,7,1,1,0,0,0,0,0,0
Training,fer0022697.png,0,0,0,10,0,0,0,0,0,0
Training,fer0022698.png,7,0,0,3,0,0,0,0,0,0
Training,fer0022699.png,3,0,0,1,0,1,0,2,3,0
Training,fer0022700.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022701.png,0,0,8,0,0,0,1,0,1,0
Training,fer0022702.png,1,0,7,0,0,0,1,1,0,0
Training,fer0022703.png,1,1,0,8,0,0,0,0,0,0
Training,fer0022704.png,1,0,6,0,0,0,1,0,2,0
Training,fer0022705.png,6,4,0,0,0,0,0,0,0,0
Training,fer0022706.png,8,0,0,2,0,0,0,0,0,0
Training,fer0022707.png,8,0,0,1,0,0,0,0,1,0
Training,fer0022708.png,9,0,0,1,0,0,0,0,0,0
Training,fer0022709.png,6,2,0,0,0,0,0,0,2,0
Training,fer0022710.png,1,9,0,0,0,0,0,0,0,0
Training,fer0022711.png,0,0,0,8,0,0,2,0,0,0
Training,fer0022712.png,2,0,1,0,7,0,0,0,0,0
Training,fer0022713.png,2,0,7,0,0,0,1,0,0,0
Training,fer0022714.png,0,0,0,9,0,1,0,0,0,0
Training,fer0022715.png,0,0,0,5,5,0,0,0,0,0
Training,fer0022716.png,9,0,0,1,0,0,0,0,0,0
Training,fer0022717.png,0,0,0,9,1,0,0,0,0,0
Training,fer0022718.png,7,0,0,0,2,0,0,0,1,0
Training,fer0022719.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022720.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022721.png,5,0,0,0,1,0,1,1,2,0
Training,fer0022722.png,0,0,1,5,4,0,0,0,0,0
Training,fer0022723.png,0,0,0,0,9,1,0,0,0,0
Training,fer0022724.png,0,0,0,0,10,0,0,0,0,0
Training,fer0022725.png,1,0,0,2,0,0,0,2,5,0
Training,fer0022726.png,5,5,0,0,0,0,0,0,0,0
Training,fer0022727.png,0,6,0,2,1,0,0,0,1,0
Training,fer0022728.png,0,9,0,0,0,0,0,0,1,0
Training,fer0022729.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022730.png,1,0,0,9,0,0,0,0,0,0
Training,fer0022731.png,4,0,0,1,2,0,0,0,3,0
Training,fer0022732.png,2,8,0,0,0,0,0,0,0,0
Training,fer0022733.png,0,0,4,0,0,0,6,0,0,0
Training,fer0022734.png,7,0,0,1,1,0,0,0,1,0
Training,fer0022735.png,9,1,0,0,0,0,0,0,0,0
Training,fer0022736.png,0,0,0,0,1,1,8,0,0,0
Training,fer0022737.png,0,0,0,10,0,0,0,0,0,0
Training,fer0022738.png,5,0,0,3,0,0,0,0,2,0
Training,fer0022739.png,0,1,0,0,5,1,0,0,3,0
Training,fer0022740.png,0,9,1,0,0,0,0,0,0,0
Training,fer0022741.png,7,0,0,1,0,0,0,0,2,0
Training,fer0022742.png,0,0,6,0,0,0,3,0,1,0
Training,fer0022743.png,9,0,0,0,0,1,0,0,0,0
Training,fer0022744.png,5,0,0,4,0,0,0,0,1,0
Training,fer0022745.png,4,0,0,2,0,0,1,0,3,0
Training,fer0022746.png,1,8,0,0,0,0,0,1,0,0
Training,fer0022747.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022748.png,2,0,6,0,0,1,0,0,1,0
Training,fer0022749.png,8,0,0,1,0,0,0,0,1,0
Training,fer0022750.png,3,0,0,2,2,1,0,2,0,0
Training,fer0022751.png,0,2,4,0,2,0,1,0,1,0
Training,fer0022752.png,9,0,0,0,1,0,0,0,0,0
Training,fer0022753.png,1,9,0,0,0,0,0,0,0,0
Training,fer0022754.png,0,1,8,0,0,0,0,1,0,0
Training,,0,0,0,0,0,0,0,0,0,10
Training,fer0022756.png,0,9,0,1,0,0,0,0,0,0
Training,fer0022757.png,6,4,0,0,0,0,0,0,0,0
Training,fer0022758.png,8,1,0,0,0,0,0,0,1,0
Training,fer0022759.png,5,0,0,4,0,0,0,0,1,0
Training,fer0022760.png,7,0,0,0,2,0,0,0,1,0
Training,fer0022761.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022762.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022763.png,0,0,0,0,10,0,0,0,0,0
Training,fer0022764.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022765.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022766.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022767.png,0,0,8,0,0,0,2,0,0,0
Training,fer0022768.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022769.png,0,0,4,0,0,0,5,0,1,0
Training,fer0022770.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022771.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022772.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022773.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022774.png,0,3,2,0,2,0,0,0,3,0
Training,fer0022775.png,2,0,7,0,0,0,0,0,1,0
Training,fer0022776.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022777.png,6,0,1,1,1,0,0,0,1,0
Training,fer0022778.png,0,0,0,9,0,0,0,0,1,0
Training,fer0022779.png,0,0,1,0,8,0,0,0,1,0
Training,fer0022780.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022781.png,0,0,9,0,0,0,1,0,0,0
Training,fer0022782.png,6,0,2,0,0,0,0,0,2,0
Training,fer0022783.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022784.png,8,0,1,0,0,0,0,0,1,0
Training,fer0022785.png,8,0,0,1,0,0,0,0,1,0
Training,fer0022786.png,5,2,2,0,0,0,0,0,1,0
Training,fer0022787.png,2,0,0,5,0,0,0,1,2,0
Training,fer0022788.png,9,0,1,0,0,0,0,0,0,0
Training,fer0022789.png,0,0,6,0,0,0,4,0,0,0
Training,fer0022790.png,4,1,1,0,0,0,1,0,3,0
Training,fer0022791.png,0,1,3,1,0,1,4,0,0,0
Training,fer0022792.png,6,0,0,4,0,0,0,0,0,0
Training,fer0022793.png,0,2,6,0,0,0,1,0,1,0
Training,fer0022794.png,7,0,0,2,1,0,0,0,0,0
Training,fer0022795.png,6,3,1,0,0,0,0,0,0,0
Training,fer0022796.png,5,0,0,5,0,0,0,0,0,0
Training,fer0022797.png,8,0,0,0,0,0,0,1,1,0
Training,fer0022798.png,0,6,4,0,0,0,0,0,0,0
Training,fer0022799.png,5,0,0,4,0,0,1,0,0,0
Training,fer0022800.png,0,4,1,0,4,0,0,0,1,0
Training,fer0022801.png,8,1,0,0,0,0,0,0,1,0
Training,fer0022802.png,8,0,0,0,0,0,0,1,1,0
Training,fer0022803.png,3,0,0,7,0,0,0,0,0,0
Training,fer0022804.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022805.png,2,8,0,0,0,0,0,0,0,0
Training,fer0022806.png,0,0,1,7,0,0,2,0,0,0
Training,fer0022807.png,7,0,0,1,0,0,0,1,1,0
Training,fer0022808.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022809.png,9,0,0,0,0,0,0,0,1,0
Training,fer0022810.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022811.png,3,0,4,0,0,0,2,0,1,0
Training,fer0022812.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022813.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022814.png,0,0,8,0,0,0,2,0,0,0
Training,fer0022815.png,7,2,0,0,0,0,0,0,1,0
Training,fer0022816.png,2,0,0,6,0,0,0,0,2,0
Training,fer0022817.png,5,0,0,5,0,0,0,0,0,0
Training,fer0022818.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022819.png,8,0,0,2,0,0,0,0,0,0
Training,fer0022820.png,4,0,0,5,0,0,0,0,1,0
Training,fer0022821.png,0,1,0,0,6,0,1,0,2,0
Training,fer0022822.png,4,0,0,0,6,0,0,0,0,0
Training,fer0022823.png,1,0,8,0,0,0,1,0,0,0
Training,fer0022824.png,8,0,0,2,0,0,0,0,0,0
Training,fer0022825.png,5,3,0,0,0,1,0,0,1,0
Training,fer0022826.png,7,1,0,2,0,0,0,0,0,0
Training,fer0022827.png,7,0,0,0,0,0,0,1,2,0
Training,fer0022828.png,6,0,1,3,0,0,0,0,0,0
Training,fer0022829.png,1,1,1,1,2,0,0,0,4,0
Training,fer0022830.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022831.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022832.png,1,7,2,0,0,0,0,0,0,0
Training,fer0022833.png,0,0,8,0,0,0,2,0,0,0
Training,fer0022834.png,0,0,1,0,8,0,1,0,0,0
Training,fer0022835.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022836.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022837.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022838.png,1,9,0,0,0,0,0,0,0,0
Training,fer0022839.png,0,9,1,0,0,0,0,0,0,0
Training,fer0022840.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022841.png,1,0,0,7,2,0,0,0,0,0
Training,fer0022842.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022843.png,0,0,8,1,0,0,1,0,0,0
Training,fer0022844.png,2,0,0,8,0,0,0,0,0,0
Training,fer0022845.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022846.png,0,2,5,0,2,0,1,0,0,0
Training,fer0022847.png,1,9,0,0,0,0,0,0,0,0
Training,fer0022848.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022849.png,4,0,0,2,0,0,0,2,2,0
Training,fer0022850.png,5,0,1,1,0,0,0,1,2,0
Training,fer0022851.png,4,2,0,1,0,1,0,2,0,0
Training,fer0022852.png,1,9,0,0,0,0,0,0,0,0
Training,fer0022853.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022854.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022855.png,0,9,0,0,0,0,0,0,1,0
Training,fer0022856.png,0,0,8,1,0,0,0,0,1,0
Training,fer0022857.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022858.png,8,1,0,0,0,0,0,0,1,0
Training,fer0022859.png,5,1,0,4,0,0,0,0,0,0
Training,fer0022860.png,1,0,2,2,4,1,0,0,0,0
Training,fer0022861.png,8,0,0,2,0,0,0,0,0,0
Training,fer0022862.png,0,0,4,0,5,1,0,0,0,0
Training,fer0022863.png,0,0,9,0,0,0,0,0,1,0
Training,fer0022864.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022865.png,0,0,2,1,3,0,3,0,1,0
Training,fer0022866.png,8,1,0,0,0,0,0,1,0,0
Training,fer0022867.png,6,0,0,3,0,0,0,0,1,0
Training,fer0022868.png,0,1,0,7,1,0,0,0,1,0
Training,,0,0,0,0,0,0,0,0,0,10
Training,fer0022869.png,0,9,1,0,0,0,0,0,0,0
Training,fer0022870.png,0,0,1,0,7,0,2,0,0,0
Training,fer0022871.png,0,1,6,0,0,0,3,0,0,0
Training,fer0022872.png,2,0,6,0,0,0,1,0,1,0
Training,fer0022873.png,0,2,0,0,1,0,6,0,1,0
Training,fer0022874.png,9,1,0,0,0,0,0,0,0,0
Training,fer0022875.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022876.png,1,8,0,0,0,0,0,1,0,0
Training,fer0022877.png,0,8,1,0,0,0,0,0,1,0
Training,fer0022878.png,9,0,0,1,0,0,0,0,0,0
Training,fer0022879.png,5,3,0,2,0,0,0,0,0,0
Training,fer0022880.png,1,0,0,1,0,0,8,0,0,0
Training,fer0022881.png,0,0,1,8,0,0,1,0,0,0
Training,fer0022882.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022883.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022884.png,1,0,0,3,6,0,0,0,0,0
Training,fer0022885.png,0,7,2,0,0,0,0,0,1,0
Training,fer0022886.png,4,0,0,6,0,0,0,0,0,0
Training,fer0022887.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022888.png,0,2,6,0,0,0,2,0,0,0
Training,fer0022889.png,1,0,1,0,7,0,0,0,1,0
Training,fer0022890.png,7,0,0,2,0,0,0,0,1,0
Training,fer0022891.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022892.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022893.png,6,0,0,2,0,0,0,2,0,0
Training,fer0022894.png,0,0,3,0,6,0,0,0,1,0
Training,fer0022895.png,0,0,0,1,7,2,0,0,0,0
Training,fer0022896.png,1,0,0,6,0,0,1,0,2,0
Training,fer0022897.png,5,2,0,0,0,0,0,2,1,0
Training,fer0022898.png,0,0,10,0,0,0,0,0,0,0
Training,fer0022899.png,2,0,2,0,3,1,0,0,2,0
Training,fer0022900.png,0,0,0,10,0,0,0,0,0,0
Training,fer0022901.png,1,1,7,0,0,0,0,0,1,0
Training,fer0022902.png,2,0,0,5,0,0,0,1,2,0
Training,fer0022903.png,10,0,0,0,0,0,0,0,0,0
Training,fer0022904.png,1,0,1,8,0,0,0,0,0,0
Training,fer0022905.png,0,10,0,0,0,0,0,0,0,0
Training,fer0022906.png,0,0,10,0,0,0,0,0,0,0
